age,balance,marital,job,education,housing,loan,month,day,campaign,duration,deposit
50,15,2,5,2,0,0,0,12,2,173,1
37,6714,1,1,0,0,0,0,23,1,90,1
35,623,0,5,2,0,0,0,6,2,97,1
52,234,0,8,0,1,0,5,20,1,208,1
33,599,0,1,1,0,0,3,29,2,461,1
42,9916,0,3,1,0,0,5,21,1,306,1
33,3160,1,0,0,1,0,1,18,13,719,1
35,0,1,0,0,0,0,0,8,3,376,1
28,2306,1,11,1,1,0,4,29,2,140,1
41,2550,2,0,0,0,0,0,15,2,894,1
44,701,0,5,0,1,1,2,3,2,269,1
26,3244,1,1,0,1,0,8,2,1,141,1
40,402,1,3,1,0,0,0,30,3,243,1
37,6014,0,3,1,0,0,2,15,6,163,1
33,-81,0,5,0,0,0,7,29,2,339,1
36,898,0,0,0,1,0,2,15,5,118,1
28,863,0,6,0,0,1,0,27,1,355,1
37,235,1,10,2,0,0,10,17,4,191,1
32,12,1,1,0,1,0,3,7,2,173,1
49,298,0,5,0,0,0,10,30,2,264,1
36,3463,0,5,0,0,0,5,21,4,29,1
39,13338,0,8,2,1,0,3,11,4,103,1
34,391,0,5,3,0,1,0,23,2,34,1
32,569,1,1,1,1,1,7,29,1,348,1
26,54,0,2,0,0,0,0,13,1,116,1
46,875,2,0,0,0,1,0,11,3,269,1
78,631,2,4,0,1,0,3,11,1,95,1
47,3434,0,0,0,0,1,2,9,1,337,1
80,1610,0,4,0,1,0,3,12,1,71,1
25,505,1,11,1,0,0,0,6,1,37,1
50,11528,0,3,1,0,0,0,30,1,57,1
36,102,2,3,1,0,0,10,14,1,114,1
42,-581,0,6,2,0,0,0,13,1,224,1
54,0,0,3,1,0,0,2,24,2,140,1
43,7298,0,4,2,1,0,1,11,2,36,1
29,0,0,5,0,1,0,2,10,1,45,1
36,909,0,3,1,0,1,2,25,3,250,1
59,337,0,5,3,1,0,1,18,4,100,1
47,829,0,0,0,0,1,5,18,1,48,1
36,301,1,1,0,0,1,2,29,1,367,1
56,147,0,1,0,1,0,10,12,1,203,1
55,282,2,4,0,0,0,1,5,2,99,1
38,1294,2,1,0,0,0,0,29,1,565,1
39,0,2,5,0,0,0,0,11,2,275,1
35,995,1,3,1,1,0,8,5,1,39,1
54,532,0,5,2,1,0,2,31,2,73,1
32,785,1,2,1,1,0,1,3,1,273,1
30,3028,2,1,0,0,0,3,28,5,65,1
51,1022,0,5,0,0,0,0,8,3,311,1
39,0,0,3,2,1,0,1,11,7,308,1
46,792,0,1,0,1,0,1,5,2,170,1
33,490,1,0,1,0,0,0,7,1,31,1
34,417,0,3,1,0,0,5,18,1,138,1
33,2071,0,3,1,1,0,3,8,2,106,1
55,1187,1,5,2,0,0,1,2,2,193,1
49,280,0,2,0,0,0,2,14,3,162,1
37,1236,0,6,1,1,0,2,29,2,300,1
29,910,1,1,1,0,0,0,11,1,278,1
28,-994,1,3,0,0,1,2,18,2,174,1
21,1333,1,6,0,1,0,8,2,1,120,1
44,850,0,2,0,1,1,2,16,5,220,1
30,3773,1,3,1,0,0,0,27,1,99,1
46,460,0,3,1,1,0,7,28,1,56,1
33,3140,0,7,0,0,1,5,21,5,7,1
40,1028,0,5,0,0,1,10,17,1,319,1
42,4264,1,3,1,0,0,0,28,1,882,1
44,3932,2,3,1,0,0,0,8,2,40,1
32,-1,0,0,0,1,0,2,8,2,228,1
34,1682,0,5,0,0,1,2,28,3,123,1
55,814,0,7,0,1,1,2,28,12,69,1
35,819,0,2,0,0,0,2,14,14,102,1
47,1265,0,0,0,1,0,3,7,2,137,1
29,514,1,0,1,1,0,8,2,1,270,1
47,1764,0,2,0,1,1,3,26,6,119,1
39,275,0,5,2,0,0,1,16,2,189,1
40,592,0,5,2,0,0,0,18,3,80,1
42,1143,1,0,0,0,1,5,17,1,106,1
31,546,0,3,1,1,0,3,7,2,147,1
31,1164,0,3,1,0,1,2,18,3,238,1
82,1381,2,8,2,1,0,7,28,3,86,1
44,0,2,3,1,1,0,1,6,1,373,1
32,659,1,2,0,0,0,10,20,6,12,1
40,192,0,1,0,0,1,0,15,8,16,1
26,-12,1,0,0,0,0,1,4,1,98,1
30,186,1,0,0,0,0,0,13,1,390,1
45,2246,0,5,0,0,1,5,21,2,197,1
32,124,1,3,1,1,0,8,4,2,87,1
56,2087,0,0,0,0,0,0,12,1,146,1
58,1298,0,5,0,0,0,0,29,4,516,1
28,101,1,3,3,0,0,0,9,3,224,1
43,46,0,3,1,1,0,3,27,8,63,1
34,262,2,7,1,1,0,5,20,1,371,1
40,0,0,2,0,0,0,5,21,1,43,1
31,17924,1,10,1,0,0,5,21,3,608,1
28,167,0,0,1,0,1,8,18,2,126,1
45,967,0,0,0,1,0,1,9,1,63,1
33,0,0,5,0,0,0,2,14,3,305,1
42,1547,0,0,2,0,1,0,27,3,272,1
32,388,0,5,2,0,0,10,15,2,171,1
41,1,0,10,0,1,0,3,19,4,55,1
32,0,0,0,0,1,0,2,25,1,209,1
37,80,0,6,0,1,0,8,3,2,248,1
57,4168,0,0,0,0,1,0,16,1,47,1
56,0,0,3,1,1,0,5,19,2,844,1
37,781,1,0,0,1,0,3,20,1,75,1
34,804,0,0,0,0,0,2,23,9,256,1
46,993,0,5,1,0,0,1,16,1,78,1
40,34,0,5,2,0,0,0,6,2,350,1
32,0,1,1,1,1,0,3,20,4,72,1
28,520,1,0,0,0,0,1,15,1,29,1
46,567,0,10,0,1,0,2,18,10,142,1
44,7177,0,3,1,1,0,1,19,2,89,1
55,3629,2,3,2,0,0,0,30,1,87,1
75,2199,2,4,0,1,0,5,13,1,137,1
41,223,0,3,1,0,0,0,16,1,124,1
30,185,1,5,2,1,0,1,26,1,11,1
33,5809,0,7,0,0,0,3,22,4,219,1
43,210,0,6,0,0,0,0,12,5,88,1
49,-199,0,10,0,0,1,7,29,1,385,1
32,897,0,5,0,0,0,10,7,3,293,1
26,0,2,5,0,0,0,0,19,3,48,1
55,7378,2,5,0,1,0,0,14,3,316,1
46,593,1,3,1,0,0,7,29,3,190,1
31,1224,0,3,1,0,1,5,20,2,75,1
34,3031,0,3,1,1,0,3,14,6,94,1
37,708,0,5,2,0,0,8,2,1,51,1
29,542,1,1,1,0,0,0,9,3,338,1
24,1141,1,0,1,0,0,0,23,1,230,1
46,-42,0,0,0,1,1,2,28,12,181,1
41,-556,0,3,1,0,1,0,26,3,127,1
52,482,0,2,3,0,1,2,28,7,83,1
27,1501,1,2,1,0,0,2,24,1,187,1
44,1850,0,3,1,0,0,0,6,1,274,1
39,2266,0,1,0,1,0,0,22,1,86,1
52,3283,0,8,2,1,0,1,11,1,553,1
77,300,1,4,2,1,0,11,9,1,511,1
35,1,0,1,0,0,1,0,21,1,85,1
49,178,2,3,1,1,0,3,6,2,174,1
37,187,0,8,0,1,0,1,12,1,165,1
46,229,0,3,1,0,0,0,5,1,197,1
43,42,1,7,1,1,0,2,7,1,285,1
35,-367,0,5,2,0,0,0,11,1,77,1
29,8,1,0,1,1,1,9,2,1,107,1
52,256,0,8,2,1,0,3,6,1,137,1
55,2410,0,3,0,0,0,5,17,1,135,1
33,2976,0,1,1,0,0,5,9,2,465,1
40,-426,2,5,0,1,1,0,26,1,245,1
39,39,0,5,0,0,0,1,18,6,34,1
61,1428,2,5,2,0,0,0,5,2,82,1
63,2030,0,4,0,1,0,10,6,6,61,1
44,-1636,0,3,1,0,1,0,11,1,257,1
52,108,0,2,0,0,0,0,15,12,543,1
58,2094,1,6,1,1,0,1,1,2,161,1
38,47,0,0,0,0,1,2,31,11,50,1
51,618,0,8,2,0,1,8,4,1,69,1
29,162,1,10,1,1,1,2,25,1,324,1
42,-671,0,3,1,1,0,3,28,2,80,1
56,136,0,5,2,1,0,3,4,1,270,1
55,6958,0,1,0,0,1,0,13,2,178,1
43,953,0,5,2,0,0,0,19,1,135,1
27,821,0,5,0,0,1,11,16,1,23,1
54,131,0,2,0,1,0,3,14,2,252,1
25,1272,1,3,0,0,0,2,24,2,342,1
33,-306,0,5,2,0,1,0,13,4,851,1
46,3201,2,0,0,0,0,0,13,3,157,1
26,1114,1,2,0,1,0,8,9,2,44,1
30,4168,0,0,1,1,0,1,3,1,198,1
39,0,0,1,0,0,0,0,5,1,203,1
58,0,0,0,3,0,0,5,17,1,219,1
49,3309,0,5,0,0,0,0,15,2,349,1
49,1377,0,2,0,0,0,0,7,1,1101,1
43,150,0,8,0,1,0,2,28,7,290,1
60,553,0,3,1,0,0,8,2,1,343,1
57,458,0,1,0,1,1,2,15,3,177,1
38,565,0,1,0,1,0,3,20,2,93,1
56,0,0,1,0,0,1,10,29,1,152,1
45,2278,0,10,0,1,0,5,17,2,1735,1
45,210,0,3,1,0,0,2,21,1,623,1
44,15578,0,5,3,0,0,0,29,1,401,1
40,236,0,5,2,0,0,0,20,2,167,1
38,1704,1,3,1,1,0,11,1,1,222,1
55,1693,2,0,0,1,0,3,10,1,247,1
40,372,0,1,0,0,0,5,21,1,365,1
35,1147,1,5,2,0,1,0,7,1,29,1
32,3166,0,5,0,0,0,5,20,3,418,1
31,1074,0,10,2,0,0,0,23,2,1438,1
49,23,2,5,0,1,0,5,17,2,221,1
55,1431,0,4,0,1,1,7,28,1,107,1
51,814,0,5,0,0,0,0,14,8,17,1
30,142,0,6,0,0,0,0,20,4,350,1
37,810,1,0,0,0,0,10,8,1,376,1
36,1604,0,3,1,0,0,1,11,3,47,1
51,0,2,3,1,0,0,2,28,4,534,1
29,488,1,0,0,0,0,1,4,1,105,1
32,4110,1,11,3,1,0,8,6,8,119,1
36,1746,0,2,0,0,0,10,7,1,15,1
32,-208,0,5,0,0,1,0,9,1,325,1
56,152,0,4,2,0,1,2,30,7,65,1
46,0,0,2,0,1,0,3,18,4,74,1
39,399,2,0,0,0,1,3,14,2,133,1
57,318,0,4,2,1,0,3,22,4,371,1
53,9072,0,3,1,1,0,5,18,2,117,1
33,3071,0,1,0,0,1,2,21,1,323,1
43,177,2,5,2,1,0,8,3,1,124,1
40,10786,0,3,1,1,0,1,20,3,111,1
44,0,0,0,0,1,1,1,30,3,76,1
59,879,0,0,2,0,0,7,30,5,126,1
59,1887,0,4,0,1,0,3,28,8,88,1
28,3331,1,2,0,0,0,0,28,2,229,1
26,3,1,3,1,0,0,2,23,1,106,1
59,7668,1,3,1,1,0,3,5,1,124,1
78,55,2,4,2,1,0,5,5,3,143,1
33,0,0,2,2,0,0,0,7,2,227,1
38,2998,2,5,0,0,0,1,11,1,91,1
35,524,0,10,0,0,0,5,21,4,484,1
30,106,1,1,1,0,0,0,13,3,119,1
31,85,1,2,0,1,0,2,16,1,151,1
35,249,0,1,0,1,0,3,21,8,205,1
45,10,0,3,1,1,0,3,26,7,133,1
40,523,0,0,0,0,1,0,8,3,598,1
50,1321,0,2,0,1,0,1,17,2,271,1
29,-194,1,0,0,0,0,0,7,1,127,1
41,4517,1,6,1,0,0,5,20,1,137,1
44,964,0,1,1,1,0,2,29,2,158,1
29,923,1,9,0,1,0,0,26,1,333,1
49,2677,2,1,0,0,1,2,31,3,67,1
30,873,1,0,0,1,0,4,7,1,301,1
37,-1050,0,5,3,0,0,1,2,2,548,1
52,361,2,0,0,1,1,5,20,1,147,1
30,1466,1,3,1,1,0,3,12,4,111,1
40,782,1,0,0,0,0,6,21,5,94,1
33,3576,0,5,0,0,0,10,2,1,124,1
34,3,1,10,0,0,0,0,5,1,301,1
33,-112,0,5,0,0,0,0,28,1,132,1
35,759,0,6,0,1,0,5,19,3,556,1
54,195,0,3,1,1,1,8,4,1,47,1
32,15,0,2,0,0,0,0,15,1,391,1
32,-1053,0,1,1,0,0,2,21,3,357,1
44,488,0,3,0,1,1,7,29,2,138,1
53,287,0,1,0,1,0,8,6,5,13,1
53,578,0,0,0,1,0,3,29,2,59,1
40,1509,1,3,1,1,0,0,12,1,333,1
29,3794,1,0,0,1,0,10,30,1,249,1
36,4324,0,8,2,0,0,2,14,4,565,1
40,793,2,5,0,0,0,0,15,1,109,1
58,943,0,2,2,0,0,1,3,3,243,1
34,0,0,3,1,0,1,2,10,1,129,1
60,19447,0,5,0,0,0,2,9,1,196,1
23,565,1,11,3,1,0,0,28,7,162,1
59,1541,0,9,3,1,0,3,5,1,790,1
42,1079,0,1,1,1,0,2,31,2,61,1
50,0,0,3,1,1,0,3,10,3,232,1
31,1310,1,3,0,0,0,0,18,2,12,1
31,98,1,3,1,1,0,3,11,2,69,1
28,5,0,0,0,0,0,2,18,1,121,1
56,0,0,0,2,0,0,10,3,2,353,1
23,9216,1,11,0,1,0,1,5,2,471,1
30,2551,0,7,0,0,0,1,5,2,142,1
54,0,0,1,0,1,0,3,14,2,159,1
35,154,0,5,0,0,0,0,23,4,211,1
29,-150,0,0,0,0,0,0,6,1,328,1
48,427,0,3,2,1,0,5,17,1,62,1
43,664,1,0,1,0,0,10,17,1,119,1
40,0,1,3,1,1,0,3,26,7,58,1
38,680,0,7,0,0,0,0,19,2,144,1
30,4,0,0,0,1,0,1,20,2,7,1
60,196,0,5,0,1,0,1,20,3,583,1
31,290,2,7,0,0,0,10,13,1,230,1
28,221,1,11,1,0,0,0,15,1,176,1
31,180,0,1,0,1,0,0,26,1,222,1
48,-139,1,2,2,1,0,0,13,2,75,1
36,79,1,5,2,1,0,1,20,3,9,1
41,236,2,3,1,1,0,8,3,2,159,1
35,1120,1,3,1,1,0,11,21,1,4,1
51,-2282,2,3,1,0,1,2,14,6,301,1
35,2200,0,5,0,0,0,10,17,1,14,1
51,-461,1,3,3,0,0,0,28,2,33,1
56,385,0,5,0,1,0,3,20,3,210,1
59,2291,0,4,0,1,1,2,14,3,127,1
27,54,0,2,0,0,0,0,18,1,97,1
48,2850,0,2,0,0,0,3,6,3,107,1
24,1235,1,0,0,0,1,0,30,3,76,1
56,360,0,0,0,0,1,2,24,2,98,1
34,1352,0,3,1,1,0,3,8,2,265,1
35,905,0,1,0,1,1,3,21,2,114,1
57,138,0,4,1,1,0,0,26,5,157,1
30,0,1,5,0,0,0,2,14,2,768,1
40,221,2,0,0,0,0,0,13,2,154,1
48,-254,0,5,2,1,1,3,29,4,134,1
35,1510,0,3,1,0,0,0,9,1,61,1
46,1757,0,2,0,0,0,0,14,4,380,1
30,0,0,5,2,0,0,0,6,2,239,1
37,934,1,2,0,0,0,0,16,3,242,1
30,0,0,6,1,0,0,5,18,1,756,1
46,1217,0,3,1,0,0,0,15,1,236,1
43,-57,2,5,2,0,0,0,16,2,221,1
40,82,1,5,0,0,0,0,13,6,135,1
34,438,0,6,0,0,1,10,9,1,272,1
43,729,2,0,0,0,0,0,30,2,668,1
31,0,0,2,0,0,0,7,29,2,224,1
37,374,0,5,0,0,0,0,7,3,944,1
49,-341,1,10,1,1,1,5,18,2,920,1
38,-367,0,5,0,0,1,0,12,1,354,1
27,592,1,0,0,0,1,8,5,3,466,1
35,457,2,3,1,0,0,8,5,3,114,1
47,4819,1,6,0,1,0,5,18,1,144,1
56,-85,0,5,2,0,1,0,26,1,118,1
26,467,1,10,0,0,1,1,4,2,90,1
29,-309,1,0,0,0,1,1,4,1,215,1
53,21522,0,5,0,1,0,1,24,4,146,1
38,467,0,5,2,0,0,0,16,1,379,1
33,870,0,5,1,1,1,2,8,3,545,1
30,-93,1,5,0,0,0,0,27,2,149,1
36,75,0,0,0,0,0,2,4,4,52,1
37,292,1,5,0,1,0,11,8,1,9,1
60,0,0,5,0,1,1,1,5,1,124,1
48,263,0,3,1,0,0,0,5,2,350,1
32,134,0,3,1,1,1,3,29,2,162,1
31,91,1,10,1,1,0,0,23,1,206,1
54,0,0,3,1,1,1,5,19,3,307,1
31,229,0,10,1,1,0,7,29,1,184,1
31,892,0,5,0,0,0,2,29,22,25,1
29,197,1,2,0,0,0,0,5,2,19,1
23,-213,0,5,2,1,0,0,13,2,165,1
51,-321,0,3,1,1,0,8,6,2,470,1
32,604,1,5,0,1,0,7,30,2,410,1
48,606,0,3,2,1,0,9,5,6,77,1
32,1518,0,5,2,0,0,8,6,3,35,1
44,192,0,8,0,1,0,1,11,2,232,1
35,0,0,3,1,0,1,2,25,4,86,1
46,289,0,1,0,1,0,0,7,3,51,1
31,535,0,0,0,1,0,0,9,3,249,1
31,33,1,5,0,0,0,0,15,4,214,1
36,243,0,5,2,0,1,0,30,2,118,1
35,0,0,2,1,0,0,1,2,2,312,1
35,1279,0,2,0,0,0,1,16,5,114,1
36,1327,0,1,1,1,0,4,29,2,174,1
52,297,0,5,1,0,0,5,18,2,62,1
27,740,1,1,0,0,0,0,5,1,294,1
47,278,0,2,0,0,0,0,7,1,51,1
43,553,0,6,0,1,0,8,4,1,125,1
41,406,0,7,2,1,0,1,6,1,272,1
18,5,1,11,0,1,0,3,24,2,143,1
45,2071,0,5,0,1,1,2,22,2,1148,1
41,0,0,1,0,1,0,7,28,2,411,1
34,932,0,1,1,0,0,1,4,1,218,1
46,-119,0,2,0,0,0,2,22,3,151,1
38,381,0,1,0,0,0,0,29,2,126,1
23,1309,0,2,0,0,0,1,3,2,349,1
73,542,0,4,2,1,0,10,29,5,107,1
41,30,0,1,3,0,0,2,10,1,151,1
43,0,1,3,1,1,0,3,11,2,155,1
51,-15,0,3,1,1,0,2,25,2,212,1
45,318,0,2,3,1,0,2,16,2,63,1
47,1405,2,8,2,1,0,1,12,1,127,1
35,5271,0,5,1,0,0,10,14,2,119,1
38,-51,2,0,0,1,1,7,30,1,102,1
31,3914,0,3,1,1,1,7,29,1,266,1
49,4976,0,7,1,0,0,5,21,1,105,1
29,16,1,5,0,1,0,0,12,3,197,1
39,1595,0,0,0,0,0,1,5,2,102,1
41,306,0,7,1,0,0,1,20,3,102,1
34,215,1,5,0,1,0,1,5,1,329,1
39,0,1,3,1,0,0,0,12,4,561,1
78,2628,2,4,3,1,0,10,14,2,129,1
33,1778,0,3,1,1,0,0,26,1,134,1
59,1423,0,4,2,0,0,0,15,2,584,1
52,659,0,3,1,1,0,2,23,4,517,1
35,-31,0,7,1,0,0,5,21,2,171,1
43,-204,0,0,0,0,0,0,26,2,163,1
43,1462,1,1,0,1,0,1,9,2,75,1
36,723,0,5,0,0,0,2,31,2,101,1
36,3954,1,0,1,0,0,0,21,1,432,1
45,33,1,6,0,1,0,8,5,1,437,1
47,4151,0,3,2,0,0,0,14,1,114,1
38,0,2,0,0,1,1,2,21,3,126,1
45,219,0,7,1,0,1,2,28,4,118,1
33,2728,0,1,1,1,0,3,5,2,295,1
38,76,2,3,1,1,0,7,30,3,220,1
36,4388,0,1,1,1,0,3,8,3,52,1
38,-210,0,5,0,0,0,0,8,1,21,1
34,2427,0,10,1,1,0,3,11,3,90,1
32,45,1,0,0,0,1,0,14,3,908,1
49,-74,0,1,0,0,0,5,19,1,114,1
37,2173,1,3,1,1,0,5,21,3,158,1
47,8422,2,1,1,1,0,3,8,4,200,1
28,120,0,10,1,0,1,0,8,3,130,1
29,1320,2,0,0,0,1,0,8,1,489,1
30,245,1,2,0,1,1,2,8,2,187,1
34,9569,2,0,2,0,0,0,9,2,43,1
39,0,1,1,3,0,0,0,7,1,130,1
26,2770,0,5,0,0,0,0,8,1,141,1
38,1221,2,1,0,0,1,3,18,7,73,1
47,298,0,0,0,0,0,0,11,1,183,1
61,967,0,3,0,1,0,3,20,1,180,1
35,0,0,1,0,1,0,2,14,2,125,1
34,0,0,0,0,0,0,8,9,4,30,1
34,1368,0,7,0,0,0,5,18,2,252,1
56,751,1,1,0,0,0,0,15,8,43,1
47,2597,0,2,0,0,0,0,16,1,323,1
36,-35,0,6,0,1,0,7,30,3,339,1
43,629,0,1,0,1,0,3,5,1,196,1
51,1330,0,0,2,0,0,0,15,8,415,1
40,277,1,1,0,0,0,0,14,2,274,1
38,1018,0,2,1,1,0,1,16,3,325,1
34,11,0,3,1,0,0,2,17,1,654,1
47,0,0,10,1,1,0,5,21,1,28,1
57,905,0,7,0,1,0,3,7,1,121,1
35,15474,0,1,0,1,0,5,21,1,89,1
45,54,0,3,1,0,0,0,13,3,107,1
55,-246,0,6,0,1,1,2,8,2,305,1
54,0,0,3,0,1,0,5,19,1,106,1
39,1951,0,2,2,0,0,0,23,2,208,1
58,65,0,2,2,1,0,1,27,1,162,1
31,368,0,0,0,0,0,0,5,5,414,1
35,51,0,5,2,0,0,0,28,2,593,1
45,3492,0,1,0,0,1,1,20,4,46,1
44,21,2,0,0,0,0,10,13,3,681,1
57,8403,0,5,2,1,0,1,20,11,11,1
41,978,0,1,0,1,0,2,29,2,55,1
42,165,0,5,0,0,0,0,23,2,333,1
49,350,1,1,3,1,0,7,28,3,91,1
52,385,2,10,0,1,1,3,26,4,96,1
57,2058,0,5,0,0,0,0,18,2,23,1
29,-11,1,3,1,0,0,0,14,2,164,1
34,505,1,5,2,0,0,0,13,1,351,1
36,-547,0,3,1,0,0,10,30,1,267,1
39,562,0,3,1,1,0,11,13,2,303,1
53,4222,2,5,2,1,0,1,9,1,112,1
40,105,0,2,0,0,0,2,9,1,161,1
38,0,1,2,0,0,0,0,27,2,166,1
34,66,1,0,0,0,0,0,26,1,237,1
40,0,0,2,0,0,1,8,2,2,226,1
39,13578,0,3,0,0,0,5,21,2,185,1
51,11222,1,1,1,0,0,5,21,2,126,1
33,1737,0,0,0,1,0,10,30,2,524,1
59,59,2,3,1,0,0,0,5,1,273,1
30,54,1,1,0,1,0,3,11,2,194,1
61,2282,0,1,2,1,0,5,25,1,1092,1
24,299,0,0,0,0,0,0,6,1,209,1
36,396,0,3,1,1,0,3,13,5,67,1
34,184,1,1,1,0,0,2,30,3,87,1
47,475,0,5,2,0,1,7,29,2,99,1
40,-496,0,1,0,1,0,2,28,2,22,1
46,117,2,1,0,1,0,3,29,2,94,1
32,713,0,3,1,0,0,3,11,7,76,1
39,45,0,3,1,1,0,3,28,4,148,1
35,1496,1,3,1,0,0,3,22,4,73,1
37,0,1,2,2,1,1,8,6,6,155,1
45,886,0,1,3,0,0,4,13,2,75,1
38,4592,0,5,2,0,0,0,12,1,360,1
52,-38,0,1,0,1,0,1,6,1,613,1
28,431,1,5,2,0,0,0,13,2,68,1
35,-292,1,3,1,0,0,0,18,2,166,1
45,2571,0,1,0,1,0,1,18,2,146,1
33,191,1,3,1,1,1,8,3,4,678,1
42,1689,2,1,0,0,0,2,31,2,50,1
23,8494,1,11,0,1,0,3,25,2,158,1
49,159,2,7,0,0,0,0,13,3,95,1
52,7,0,1,1,1,1,0,5,1,175,1
27,35,1,3,0,1,0,2,4,1,255,1
34,1007,0,3,0,0,0,2,21,2,240,1
31,106,0,1,0,0,0,0,13,13,101,1
45,0,0,0,0,0,0,5,18,5,108,1
32,0,0,0,0,1,0,0,23,3,206,1
51,216,0,5,2,0,0,10,17,3,666,1
56,746,0,3,1,1,0,10,30,1,193,1
44,764,0,0,0,0,0,11,3,1,232,1
41,193,0,5,0,0,0,0,29,1,130,1
54,368,0,10,1,1,0,2,31,4,7,1
31,205,1,1,0,0,0,1,3,2,342,1
25,96,1,0,0,0,0,0,9,2,176,1
50,8016,2,1,0,1,0,2,17,4,903,1
41,221,0,7,1,0,0,0,14,2,57,1
33,157,1,6,1,0,0,0,26,5,897,1
49,4830,0,5,2,0,0,1,6,1,350,1
34,1039,1,1,1,1,0,3,11,3,342,1
60,71,0,4,2,1,0,2,10,3,121,1
45,1214,0,0,0,0,0,8,2,2,150,1
40,0,0,10,0,1,0,1,19,1,61,1
50,0,2,0,0,0,0,1,20,1,174,1
27,116,1,3,0,0,0,8,6,2,138,1
53,100,0,1,0,1,0,3,13,4,205,1
31,91,1,2,0,0,0,0,18,2,111,1
24,-398,1,5,0,0,0,0,18,3,14,1
68,2820,0,4,1,1,0,9,5,1,158,1
27,223,1,2,0,0,1,0,13,2,297,1
46,2278,1,3,1,1,0,3,12,5,218,1
23,-782,1,1,0,0,1,1,19,10,197,1
76,8919,0,4,3,1,0,7,28,1,231,1
48,104,0,7,0,0,1,5,18,1,55,1
60,3387,0,3,1,1,0,3,14,2,636,1
46,0,0,7,0,1,1,2,18,1,115,1
36,449,1,0,0,0,0,1,20,3,136,1
30,4787,1,1,0,0,0,5,18,1,266,1
33,1240,1,3,1,0,0,8,4,2,505,1
36,191,1,0,0,0,0,2,25,7,18,1
44,2185,0,5,1,0,0,0,16,1,698,1
36,0,1,0,0,0,0,5,21,2,139,1
44,2857,0,1,0,1,0,3,5,2,318,1
70,3782,0,4,2,1,0,9,16,1,618,1
48,83,2,1,1,1,1,3,19,6,243,1
52,6,0,3,1,1,0,4,19,1,57,1
34,88,1,0,0,0,0,0,27,2,169,1
35,294,0,1,0,0,0,1,15,6,238,1
54,84,0,7,1,1,0,2,29,2,34,1
47,84,2,1,0,1,0,3,8,2,49,1
38,602,0,5,0,0,0,0,30,12,161,1
41,0,2,3,0,1,0,3,6,2,438,1
28,-470,0,5,0,0,0,0,7,2,275,1
58,-37,0,2,0,1,1,8,6,2,150,1
59,2145,0,0,0,1,0,5,17,2,273,1
32,937,0,3,1,1,0,0,26,1,61,1
55,2059,0,5,0,0,0,0,11,1,149,1
38,3598,0,5,0,1,0,1,6,1,154,1
40,1206,0,5,2,1,1,2,16,5,201,1
45,1273,2,7,1,0,1,5,20,2,206,1
42,46,0,7,0,1,0,8,2,1,1013,1
53,534,0,10,0,0,0,2,29,4,115,1
32,-300,0,1,0,1,0,3,28,9,226,1
55,4,0,8,2,1,0,5,21,3,85,1
54,386,0,2,3,1,1,5,19,1,74,1
46,-396,0,5,0,1,1,3,4,1,115,1
39,0,0,3,1,0,0,0,11,1,112,1
36,14930,2,3,1,1,0,2,23,1,190,1
44,-600,0,3,1,0,0,3,18,1,360,1
28,3733,1,11,1,0,0,3,21,5,419,1
36,465,0,0,0,0,0,0,20,1,160,1
43,994,0,1,0,0,1,0,5,1,51,1
25,758,0,5,0,0,0,0,28,3,504,1
31,256,0,3,1,0,0,2,7,24,28,1
60,3461,0,4,1,1,0,8,3,2,128,1
29,124,2,1,0,1,0,0,27,1,125,1
46,355,2,2,0,0,0,0,8,2,122,1
31,1514,0,3,1,1,0,3,12,2,284,1
31,40,0,3,1,1,0,8,2,2,118,1
45,-320,0,5,3,0,0,0,28,3,204,1
60,566,0,4,2,1,1,2,23,1,423,1
50,388,0,8,0,1,0,1,8,2,152,1
34,577,0,3,1,0,0,10,20,2,243,1
33,17,0,0,0,0,0,0,13,1,74,1
57,260,0,8,2,0,0,0,16,3,38,1
38,0,2,10,0,0,0,10,20,1,84,1
42,1823,0,3,1,0,0,0,13,1,31,1
54,1463,0,10,2,1,0,1,20,1,60,1
46,3390,2,2,3,1,0,1,20,3,152,1
59,2769,0,3,2,0,0,5,19,1,104,1
38,215,0,10,0,0,0,5,20,1,70,1
49,12531,0,1,0,1,0,3,13,8,77,1
49,80,0,1,1,1,0,2,17,1,123,1
30,317,2,1,1,0,0,2,25,5,67,1
52,217,1,10,2,1,1,2,15,6,193,1
38,4874,0,0,0,1,0,1,6,3,1291,1
44,275,1,0,0,0,0,0,14,5,7,1
39,738,0,3,2,0,1,2,18,3,215,1
38,1839,0,0,0,1,0,0,23,2,63,1
36,556,2,1,0,0,0,5,18,3,154,1
32,207,0,2,0,0,0,0,23,1,360,1
57,-461,2,0,0,0,1,1,4,8,145,1
45,789,0,5,2,1,1,7,29,1,79,1
43,1133,2,3,1,0,0,0,5,1,131,1
42,4253,1,0,0,0,0,0,13,1,146,1
58,255,0,4,0,1,0,0,28,3,362,1
53,582,0,6,0,0,0,0,8,2,96,1
30,743,0,1,0,1,0,7,29,2,142,1
40,570,0,5,2,0,0,0,12,3,109,1
35,786,0,0,0,1,1,2,25,1,322,1
34,295,0,2,0,0,1,2,4,1,64,1
35,2583,0,3,1,1,0,5,19,1,210,1
28,1285,1,5,0,1,0,7,30,2,199,1
39,287,1,1,0,0,0,2,14,3,84,1
